Epoch,Training Loss,Validation Loss,Training MAE,Validation MAE,Validation Symmetric MAE,Training RMSE,Validation RMSE,Validation Symmetric RMSE
1162,9.994493678609087,24.0438639670931,1.7176957757028606,2.543700672217247,2.357500121532188,2.3374834160776485,3.5692226669899645,3.54175935234084
1163,10.091073943746729,24.514455842554497,1.7505049531194126,2.5958652937778703,2.3952604655915506,2.381998922898385,3.592066337032814,3.571587409726511
1164,10.040504778537393,24.018687353484225,1.7025420246922776,2.5072637693442514,2.322637592450329,2.2958865714413386,3.50690708656695,3.470184546657893
1165,10.035183384509295,23.444706854173997,1.7046660329356853,2.5207201740266294,2.368613978334411,2.347750671950914,3.562006874013404,3.530962909664769
1166,10.11933505913634,23.382510346080934,1.7413979252024805,2.586587484302405,2.2979324514465884,2.2716306888242017,3.4795072242678944,3.441074552857348
1167,10.446068339477504,23.607345771792936,1.724872899940324,2.555026747152068,2.2738049103794156,2.25714507768439,3.429403323159293,3.4039599122300124
1168,10.028815524419848,23.36279735499123,1.7433257357123826,2.612989113807293,2.3454688821365757,2.322385365225569,3.5320610063941866,3.498318740197893
1169,10.260079913206637,24.196121443659283,1.7619214023996619,2.619897575123514,2.4007847870006382,2.3746522629270785,3.6365770613957245,3.5928663269771484
1170,9.837659213112024,24.832271856288525,1.7343771312475815,2.5839225613939374,2.335021197754153,2.3206193352268163,3.5343420776384677,3.5115520735504515
1171,10.387046870652124,24.302100212892242,1.7689253997953922,2.6288357098765522,2.3557904326660393,2.339777117247969,3.586537690970111,3.560308946057801
1172,10.13811515979489,23.81922944587251,1.75273846265551,2.611657890168406,2.3354074860165785,2.32131512952913,3.547192571624115,3.529469071675433
1173,9.623852397071875,23.500362241579914,1.6790645636227608,2.4811012837126767,2.3808183046389937,2.371005813421121,3.5932014584666416,3.579435117405024
1174,10.055907025964498,23.40249551765975,1.7165925752794116,2.5286164318322646,2.357756012836834,2.3396781326041394,3.564994022068239,3.5349538120758397
1175,9.733314189291082,23.546883821489587,1.6972494398146067,2.5240588048248003,2.336287325473569,2.3217513100188185,3.5355069959819994,3.5108705569876824
1176,9.686430744267163,25.222178408071905,1.671314030239078,2.4697775677561697,2.358696789897356,2.349387569737331,3.556457569080294,3.5398043473875562
1177,9.950758884544983,24.19324799551367,1.7245352630463433,2.55946418098108,2.381026441975389,2.3682298259079078,3.6064451653719076,3.587407983055631
1178,10.27406252186139,24.228990172868098,1.7417822475899707,2.5920804364268832,2.3050064611913825,2.287562740955576,3.5131534011225716,3.4841038838834204
1179,10.024514090407633,23.6146055005186,1.7131685197341742,2.553438464882817,2.351577250461033,2.3336333062370755,3.5577855544678347,3.5296306097386334
1180,10.168575536602166,22.973222690746617,1.7363586464155134,2.5941862499868162,2.328829518998062,2.3053928617933543,3.517159896668333,3.481238553617414
1181,10.408099245152064,23.84011343617473,1.760882949797101,2.6124526729252127,2.2761871487081913,2.2568171061307636,3.448438619526261,3.4210149181909264
1182,10.206715149503495,23.437151421569407,1.7472483863321047,2.595914055760392,2.4517895835904606,2.436451282683105,3.74091875968511,3.7167861848025687
1183,10.187390873213785,23.759287892467405,1.7208009503967194,2.5450285984885137,2.3370674092744017,2.318739488579824,3.5112431217401623,3.4826277285382385
1184,9.898296946919237,23.818078482241262,1.7476148731630392,2.606731082486429,2.3801226870483623,2.3626216037656933,3.596048311090318,3.570758360387867
1185,10.105446089425346,23.9255026430247,1.6984635158016697,2.5267849720934827,2.2934966858027117,2.2771038018351843,3.4727532618218353,3.447518931500632
1186,10.004628210708285,23.958531909806673,1.7106597651645246,2.5443583998471175,2.3224551334544614,2.30368981285291,3.5140976705526654,3.4878679565666704
1187,10.126062247194529,23.902380294846118,1.74492294143997,2.6179037303974475,2.3652272868813027,2.3467850626277533,3.6100933112700537,3.577249648387279
1188,10.008746899768589,23.46075190948752,1.7471166585913913,2.609338269220563,2.2664829928975694,2.249403975849559,3.4201504121314894,3.396850579536006
1189,9.980923537133853,23.906930781046412,1.7101728586864,2.533449813433933,2.3174306548033834,2.3042702680944727,3.5008880104197417,3.4812759957548516
1190,9.97814965912139,23.91275978759146,1.6956491240698606,2.5036454546148628,2.3258293772289935,2.3090469700973606,3.5040779422926676,3.481250042969936
1191,9.83780089190711,23.938395049917588,1.7258695739105914,2.573810001448219,2.32401274775684,2.3023212025374167,3.5349907722568683,3.5081092467913333
1192,9.754727899793828,23.605196546874495,1.7439619680605905,2.6082209923717783,2.3661564713532774,2.3520684245520873,3.588639076864968,3.5704131803865438
1193,9.977626108724424,24.42291184296166,1.7335437601093526,2.5743325652000815,2.3089945061863393,2.28715808107619,3.4779882331226197,3.4473535963705766
1194,10.382226644863206,23.595360015176375,1.739053723584272,2.574371106811742,2.282525334426858,2.263462574403365,3.442642176618482,3.413768942125701
1195,10.079482412967451,24.85540793446047,1.7068921316426406,2.522000836953991,2.416868526793589,2.391952702046713,3.6436826436864833,3.6045306470819813
1196,10.365425157413483,23.54800429871259,1.732524705191752,2.579189241015485,2.327507686893135,2.3114206649428524,3.533778158272378,3.50947668198032
1197,10.204127587203558,24.279236451925364,1.7555001293641108,2.608957156105336,2.322393321161284,2.3084392261862066,3.5351886474928453,3.510340649655253
1198,10.156501526653296,24.18726130370495,1.7250919930985393,2.5635404261925294,2.383976341401735,2.3611487176139803,3.6242520385872035,3.584765635208588
1199,9.777537759526028,24.62218579726234,1.691207130410389,2.494156198752866,2.395622606717156,2.3802518084673108,3.646116040021824,3.6139729289729052
1200,10.038481982875894,23.79080604670454,1.68125036916638,2.494994579562178,2.254573243445686,2.220066502862586,3.38356597649899,3.3308265554223335
1201,9.600910671125835,23.829438703579125,1.6819347758944523,2.504493485397917,2.3848762405692985,2.3622918137739455,3.6187937670050925,3.5833896440854236
1202,10.0540454235824,24.239913051846166,1.6898192426772844,2.511551457112333,2.328461450347093,2.316002536246012,3.5332486955890907,3.5134217695929317
1203,9.628434667900182,23.824910100122246,1.7078686675369237,2.5357709082797713,2.321831618884515,2.2978509775622,3.500110580248557,3.46247903415108
1204,9.934009446287382,23.70049773094534,1.7082072524208451,2.5299012750404355,2.304665851269004,2.2859748817626713,3.4889724131965174,3.460139588901522
1205,9.962309472189588,23.846435587082652,1.719284107990502,2.5560439873661402,2.392967049050056,2.3685923052109645,3.6279564585048356,3.5924831526316052
1206,10.182891555574463,23.396153113814783,1.7213688376858474,2.546201741494484,2.365981995245289,2.34843387420468,3.5772740058690387,3.5496090089170886
1207,9.816822501200216,24.072451584236155,1.7152519413487528,2.5368522635333144,2.328061964811371,2.3056013830764344,3.5112490352346386,3.480332513493554
1208,10.058347114048033,24.400877628982474,1.715321244350366,2.5506318629187215,2.3638952571940046,2.348385173311135,3.574570668798297,3.5523963654650372
1209,9.846767286875803,24.28832035961794,1.7175214792125992,2.571620025426034,2.2760962736755372,2.260742036373267,3.4378835809345216,3.4145672523134
1210,10.18524233726696,24.088044000594454,1.7225713278863604,2.5538632856895216,2.3302741550520736,2.320451263817124,3.540204945939542,3.5226556404752443
1211,9.902443018650175,24.422615475150103,1.7251418972443902,2.5702317086055664,2.387098797325574,2.3684533404285295,3.568348392121343,3.543138562656663
1212,9.72395778491784,24.43991466433305,1.6974414212609599,2.5089726196421656,2.332537136460022,2.318135323641817,3.579385517842268,3.560742991376392
1213,10.170306107778128,24.5856268198532,1.7271531708242998,2.5670193913255885,2.3267535704335534,2.3137001642317854,3.5191759916977285,3.4916153546020454
1214,9.930885383533944,25.617844881817756,1.7250788242272375,2.5604716126409524,2.355914651686225,2.3412621615451705,3.580526354153944,3.556977000345721
1215,10.030710457393932,23.725825975513324,1.7197297554143176,2.5567424264380416,2.3414082966094374,2.333079486080905,3.541692762092088,3.5295513491453683
1216,9.865518507201411,24.145547602306298,1.6984967820186136,2.514150326812113,2.3314548628638025,2.318206072106446,3.548595526863212,3.5302648198371887
1217,9.584271227833167,23.493554989636277,1.6919252201805957,2.52653841533389,2.2980499725117154,2.2725684396127424,3.470464369891218,3.436835565552573
1218,10.0789188295648,23.727211935995896,1.7059147087004671,2.5387355537022307,2.30130461706828,2.2808724478102773,3.46695930940903,3.437864406440052
1219,9.787744601166946,25.02317616225644,1.7062957707126392,2.5236785090256797,2.3391214732594277,2.3229462312962577,3.5443917032480257,3.5223662120327037
1220,10.248964589722611,24.35394473254222,1.7089718650006787,2.5119730122975152,2.3392192255671564,2.308933944053072,3.545666511043022,3.5002965898421907
1221,10.15313991471416,23.26769529692486,1.7227254159340437,2.5800741851441864,2.328289654468672,2.315830923791074,3.5275049859645162,3.5100486272546547
1222,10.13751794341957,23.6968802729141,1.687783002031475,2.4972844167112402,2.369089558855621,2.3380987749631177,3.5896755831261156,3.5464374143727655
1223,10.000281142784537,23.279153637660475,1.6957892484315369,2.5200715242797527,2.3033827565973577,2.276583362232012,3.4953495639488823,3.4588815821546266
1224,10.402232726576457,23.91592139897645,1.7178153946227768,2.542238361519233,2.27941494738711,2.2639374921123347,3.4362733316785716,3.4124675609153527
1225,9.976962828809421,23.69689736871603,1.7210742514671977,2.5543730216062603,2.3208708637466917,2.309704630763476,3.5249511299901095,3.5090199859126487
1226,10.155943764368546,23.42546756990345,1.6984259326748101,2.5121553042133953,2.333012803933151,2.3165282150506195,3.5392963527316037,3.518014304466619
1227,10.179356408182244,23.420864586423768,1.7002741514324333,2.515621217933403,2.343563559948909,2.3329578183535498,3.557167910139276,3.538594211417903
1228,9.901586234276348,23.90644598695597,1.7104177841687886,2.535188634046831,2.3162768521198083,2.2978948526875493,3.508569421374148,3.4821784829520834
1229,10.027892401850524,23.541667043126438,1.686585332383806,2.4965627721357575,2.3375631201636584,2.3215793437926013,3.5433905661431355,3.519645569051814
1230,9.938658916940721,23.657466332483423,1.6906571606105938,2.5136209975694084,2.326729705229881,2.304005348730032,3.494656428980734,3.4623923392514904
1231,10.136074393489173,24.21945782559177,1.6925654438402193,2.5001528227780807,2.3440324305938876,2.3290556633173094,3.5193436062988344,3.4960230879909666
1232,9.802969367613734,23.357141988756222,1.6740859546326328,2.483290397380887,2.261266354657445,2.247135628340113,3.409419557130466,3.388011993210681
1233,9.884574849820252,23.668975862419526,1.7177947933050797,2.5548163110985183,2.266275844728152,2.2539149654680437,3.408900172613707,3.3907800534114805
1234,10.178945041297219,23.657668915177783,1.6800678544393248,2.4802288775740498,2.2820860001465237,2.2674989444851033,3.4638845231299613,3.436384632446388
1235,9.992899236781065,24.47325270723167,1.6711310983420866,2.469236898759979,2.34473027627228,2.327518032429926,3.572946877337186,3.543578371331113
1236,10.251032051378338,24.29682536936273,1.7055720166907213,2.523923777843321,2.2837028019396834,2.2723246657019502,3.4646316462177538,3.4445687352622376
1237,9.998560692549985,24.154177934968423,1.7157271845527078,2.5466544900620427,2.3385513245892504,2.31987935149197,3.5317536209938405,3.5057957375036546
1238,9.858424286424595,24.095367376461198,1.6656046664972792,2.4725359166351017,2.3169720929320556,2.304992537386651,3.488873866022484,3.4689737155691422
1239,9.891211574731155,24.120498977890506,1.7043150256203914,2.5165538522902984,2.342458115126249,2.3304826257138136,3.5392202380622133,3.521035538470451
1240,9.90218033554814,24.150690101710286,1.683246767082297,2.5048506238922137,2.3111771975225923,2.299058831311565,3.500068444154362,3.482420794331998
1241,10.077798659872009,23.75525617634577,1.6734125289562807,2.4719119239626037,2.334849982432761,2.3204937160441506,3.549953692625733,3.5300200384931717
1242,9.97139969834244,23.083126243724678,1.6884714609789704,2.5109151525332276,2.2941870585865924,2.2769576687200677,3.416762175267461,3.394734039424606
1243,10.154127615755728,23.8149038991055,1.7361829738838372,2.574039832482699,2.359652733142219,2.3478332354508393,3.5621029503547796,3.5436936054379213
1244,9.986397638913656,24.135370679991443,1.7233898218611425,2.5739621045436243,2.3905620419774927,2.3729415923837127,3.6043945881040695,3.580376558937667
1245,9.891593738618278,23.99703612400419,1.6833840183288273,2.507730977909177,2.3338977109277557,2.313227534167407,3.529987094430458,3.4992236005200934
1246,10.137461099928103,24.603523092433612,1.6962579093199008,2.5019951268490295,2.351222864699095,2.337798257374043,3.5507611436891224,3.522166532948212
1247,9.79269258164622,24.480530654553256,1.7003169641704956,2.5289052211174345,2.3634442964866986,2.334932535736673,3.581697470837212,3.5511677539255375
1248,9.892375741181016,23.519556672396025,1.689914783387053,2.5138919210565875,2.31854999028655,2.3050669048106,3.484389149395578,3.464927426506135
1249,9.903943421518925,24.08154623578752,1.6748597738702224,2.472960193294092,2.301317731373107,2.2932055920203074,3.4487382447764467,3.4359744307134066
1250,10.033045757647617,23.983645851414423,1.7074225872433189,2.533211739095066,2.330402195749827,2.3136210331613176,3.5258215755652205,3.5023424831572187
1251,9.915487135394908,24.037144435153028,1.6822125302734985,2.5104258973439695,2.2801771978766103,2.2593647553807026,3.4469932135593533,3.417328285665696
1252,9.77894418211862,23.223350378974345,1.6809350502679579,2.484005688523025,2.2777346053607173,2.2659931130230384,3.430285545060165,3.4155436646087933
1253,9.690428725385505,23.964462136278335,1.7283489526967082,2.576602862320516,2.3279555903333273,2.3078659181729075,3.524206043602387,3.4968539802107226
1254,9.794227853950773,24.466728996028692,1.6597396888783982,2.4471072347901277,2.3699028071276054,2.3487782398500885,3.600732194164724,3.567933310370549
1255,9.607457758476366,24.71313170314371,1.6711827134845245,2.4803892365643256,2.3350523500517384,2.3159084955924207,3.537868211536329,3.5122375690254257
1256,9.779936985854778,24.216561126339744,1.6651799992478564,2.465333061415806,2.302717906860299,2.2835729670042557,3.497815156131533,3.4637165627755584
1257,9.90885164130433,25.05973142806414,1.6717937976881354,2.488609012261369,2.415957373377608,2.4066920226563884,3.6278438352559665,3.613605052144576
1258,9.85922350016337,24.239463231969157,1.7009532309851572,2.5118968863644606,2.2845148983146624,2.269062452868711,3.440337904085383,3.413621491853205
1259,9.767619946225954,24.16534192199624,1.7056772396797926,2.5245490835356224,2.3718823169741077,2.3633767933221015,3.5980986968267548,3.5839662729586195
1260,9.97875172996969,25.24786429362235,1.671844772057061,2.4677075753957136,2.287014430934739,2.2685654915401003,3.459371423185742,3.432504721110373
1261,9.771611914436704,24.86641962854008,1.6727977205415798,2.4851576233205392,2.2836519939394764,2.2727298364493134,3.4356136693162043,3.418157104791429
1262,10.08495976345459,24.794894028745066,1.7148701571573108,2.5438334399656597,2.335633846893962,2.3208680418814347,3.5207693922898105,3.4994660502558324
1263,9.75994414281982,23.54070101956252,1.678431108303167,2.4886103107758926,2.269672599288125,2.2403718539177007,3.4482449599959413,3.3931000901672936
1264,9.701787562467384,23.669631255380352,1.6596202742531523,2.461244679317283,2.3567602224851574,2.343076066561588,3.5710662834502855,3.5488240811603355
1265,9.752740309066494,24.021212329716974,1.7095613780943986,2.549964846054701,2.4217955991824067,2.40961904477615,3.684973560040511,3.6671536765218162
1266,9.894950249878475,24.45740619067077,1.707174382866803,2.533637029482197,2.3545934184488155,2.3404953482532664,3.5876631015872116,3.5652776922776415
1267,9.944844016429712,24.125724924767013,1.6617620565986087,2.4556982904713593,2.3039860471222555,2.2810542649241143,3.47346781217736,3.4426140140759323
1268,9.973056696979913,24.887381958355746,1.688476292592285,2.5180897751308917,2.30103481208747,2.2877542954162373,3.474876475896964,3.454961617013083
1269,9.868736496890772,24.985408340522117,1.6608216271566532,2.457241645871581,2.282814582501227,2.2697701684651252,3.424134924814335,3.4076288433583866
1270,9.691196171663327,24.196446937210734,1.652400068337714,2.440317571021029,2.272774134822047,2.2560768793759443,3.4224239696226912,3.3985395714325537
1271,9.606249852406851,24.201009640615595,1.6594823618990469,2.4586332552296795,2.2864221822493587,2.2642012065585524,3.466576478562648,3.4359926445225506
1272,9.966699952353098,24.117437214091257,1.6692919823734726,2.4690087528532443,2.313551937003632,2.2921655508439085,3.5195968667887376,3.4840203055745205
1273,9.852210403869032,23.09157002300109,1.6792765089766994,2.4881378962895866,2.2794437138125954,2.253964359630184,3.4467080696763053,3.407836895363003
1274,9.930880285159734,23.41201408402734,1.6805709949340197,2.4932322782756278,2.3188103618585223,2.2974097268639184,3.526084161954613,3.493446254001276
1275,9.79882875375775,24.517014782682857,1.7062797710764497,2.538320123289984,2.303239965870057,2.283180453837874,3.500498812174154,3.465286380214966
1276,9.832210104131224,22.87649681597488,1.6475959346490765,2.429066977149184,2.259953515498022,2.2422822040208263,3.4339216071580774,3.406256652291835
1277,9.925997971860197,24.13589550099822,1.6970105460985196,2.5161206056121053,2.294392727965961,2.277434324965025,3.483013335751629,3.4542672871612434
1278,9.633708551570066,24.154211888128263,1.6884844926020723,2.5203436050239505,2.3486094959681214,2.3232596594678223,3.5612568826436433,3.529121633314333
1279,9.678475387710192,24.287202832120983,1.6748614884269422,2.4951754214717177,2.3668873791017293,2.3460482543096357,3.601910272963302,3.5659107323144217
1280,10.089911433034501,24.04235457846304,1.6656014112070026,2.4741259406472906,2.2860335178313798,2.2706533722036255,3.473265368151132,3.449701914468071
1281,9.933407793163717,23.68753189434193,1.6899041774333448,2.512277939206178,2.3553662827302504,2.3452156766178622,3.56287270340684,3.547321329024693
1282,10.011427984806007,23.74718659790611,1.6844685930085332,2.510811464013366,2.4072144912603863,2.395411252813434,3.633696593039558,3.6167493732435116
1283,10.04813508912248,23.899826165081844,1.683347062035029,2.497257404496556,2.338650926679168,2.3249652820994346,3.51992135003479,3.5006186621263295
1284,10.096499696704484,24.475601562312942,1.6991237812150344,2.518099361730202,2.366963894530385,2.348552207588283,3.570833226195295,3.543663142796191
1285,9.797073475284167,25.209609492479782,1.6654739700202363,2.4506337777702787,2.3089975787754033,2.289526584979893,3.4879076249040586,3.4577462387934617
1286,9.81958261456497,25.09397934898092,1.6667928614975445,2.4784502887176187,2.3158134547127625,2.2971111858607913,3.5111168998713436,3.4791447214446674
1287,10.313373977292306,24.923310547265373,1.6679876247929206,2.472524341144576,2.3400220147630666,2.3275517654434155,3.5319325933523613,3.5128325976568373
1288,9.672831888730544,24.064664299405553,1.6603916446874745,2.451363310090826,2.311022815941707,2.300419132007133,3.4802946204138316,3.461941338723838
1289,9.63200587399647,24.188340997737388,1.6829681167635984,2.492179050951651,2.2992058962598962,2.289308549796796,3.47285547176944,3.456405910997382
1290,9.815862818442312,24.358037283672875,1.6746363844033805,2.4896354914663754,2.3498437546587976,2.333984893802138,3.5720992306482056,3.5474865633972152
1291,9.718616444708497,24.116379771709074,1.6789353067645434,2.491276289179619,2.3025757182683724,2.288297865087071,3.4671153362299805,3.44706742667245
1292,9.656947572686846,24.038860826882484,1.6671598276002706,2.477004214397748,2.3550401825877088,2.3429249475044736,3.5533398177563615,3.5318030532343943
1293,9.779761037383016,24.532410319955318,1.664020010915961,2.480825812241284,2.293764319931169,2.2793345310276774,3.4626276179079762,3.441250151535756
1294,9.952238376600166,24.281268397319497,1.6925297037314588,2.517431369426511,2.265337558058091,2.24172524324467,3.4331778700374236,3.4005835604523873
1295,9.7106055723651,24.007635377311743,1.6774241852716336,2.4808935101176806,2.3238364260682403,2.3099631403283944,3.502279003475893,3.4830329622378864
1296,10.04213757273894,24.450565829938036,1.6778280748172023,2.4950554577549724,2.3581027438265942,2.3454707382243574,3.5672081310530017,3.547491314078471
1297,10.357768147103554,25.286853318368447,1.708476463164865,2.515530481474786,2.380954852737826,2.3689621633273634,3.5879822972226667,3.568551807902564
1298,9.717495801642004,23.941341104078475,1.6893680643464672,2.496842238616727,2.3112844319953774,2.2887706940890284,3.4985127892885397,3.4682321657925526
1299,9.574816750946797,24.053424791874374,1.6443435209512456,2.4242568618518705,2.311928241027077,2.297586383115255,3.520867411498684,3.4967823124063275
1300,9.780808245429991,23.61080518808262,1.6550316878585682,2.4407478096408286,2.3421643497155546,2.31876690786381,3.5578292124376327,3.5241684783695706
1301,10.173158185912037,24.605909085712813,1.6952907312216634,2.508883778800455,2.3023907551307,2.292807669896778,3.457767618229073,3.4412609267117453
1302,9.500136390786087,24.771049004763963,1.657056717341183,2.451553289517996,2.3257765290732406,2.2970884886934924,3.5146430527481844,3.4731685605394857
1303,10.187588878415099,25.22366803741866,1.6842333331324941,2.504010105778173,2.3736007638037107,2.3606148895707917,3.582083248663072,3.5673761280763165
1304,9.719816680800065,24.04491160139965,1.6662113616029903,2.457733344699628,2.361366462514194,2.3491190581007015,3.5396654295614653,3.524494245598357
1305,9.571340672296072,24.089398535945186,1.6520204322841734,2.4327950739707545,2.39287330393384,2.3760425781009875,3.658407580394735,3.634197754450377
1306,9.777562218714303,24.50497053570945,1.6684334983040963,2.4721623157668677,2.3055372239245644,2.2891078753935727,3.49234267569926,3.4658085512805448
1307,9.824235250295276,24.37644315167682,1.703893439590198,2.5500383508564766,2.342114184444983,2.3205074252363596,3.553249538954874,3.503815184286919
1308,9.794662294108232,25.058071324571788,1.6501695826110174,2.444420743617416,2.402349912641186,2.3929727427049876,3.6134861672084875,3.598772987078195
1309,9.79402015540545,24.85656944742683,1.6652361121562265,2.47626033168701,2.340681351422237,2.3303567500285465,3.5141076883227242,3.496770427633553
1310,9.629208975050483,24.860244975700812,1.6360128738406476,2.4201350149390928,2.3120375346626814,2.2987429815700136,3.482830296263728,3.4591921174775084
1311,9.73460917077629,25.37169487951736,1.678969803044702,2.4872792886100425,2.3650730247293223,2.3527863001982645,3.5793674340680806,3.554484146404057
1312,9.575529851792774,25.271612175784426,1.6390717770443515,2.433095583808227,2.2994669038989475,2.2875014397926803,3.496287792528042,3.4764630348864576
1313,9.95525314817292,24.152511845510936,1.6616919215181898,2.4498951141398924,2.356270605580576,2.3446039777878562,3.5462532749928815,3.528326086134731
1314,9.59525655746071,24.259225170414393,1.6371877981027432,2.4282572994300726,2.3018464705244823,2.2862263771650064,3.484815339363641,3.4601881201921247
1315,9.715505478952478,24.128810974627278,1.6517794593497315,2.4438512325630795,2.370659466811962,2.3516620309586944,3.595507234227855,3.5692438573953433
1316,10.009119716069714,23.596450869758463,1.709945958844645,2.5380611833339453,2.3457977286610925,2.3284661207571835,3.5390792231307713,3.5169055455348484
1317,9.862003420971277,24.58611134946902,1.646490872790861,2.4245692555248883,2.3179136159597893,2.2881163904035446,3.5076138777194945,3.47370281244381
1318,9.724039302726943,24.30853749228173,1.6841789722907285,2.4972688081860928,2.3180996205365076,2.3036334446024638,3.534252879583296,3.516808926853367
1319,9.881929247637583,24.82749809190469,1.6833948050269498,2.4861881818089957,2.3166558569062907,2.2973569749627725,3.5130114292894294,3.4859640089640136
1320,9.773644251164109,23.782689666909192,1.6747573807261198,2.488242579366915,2.253401159754149,2.2395528992265,3.399856567289439,3.375578881834378
1321,9.669470445220004,24.218870116561767,1.6411111188663179,2.4281512565628374,2.2833517342633525,2.2704186364537304,3.457706440293142,3.4387224647228543
1322,9.752871795108716,24.552328805346473,1.655406495079757,2.4463401156976357,2.2991565520397272,2.2848450056917704,3.487559938468609,3.4647137709659264
1323,9.623441596945044,24.218299823018683,1.6609235097724553,2.460256741593099,2.300433309143789,2.2885261362451232,3.4783566677779563,3.4605666265322474
1324,9.607154081716052,24.540581911282583,1.6449719582464193,2.4454771529344583,2.3659449941309054,2.352130018317406,3.573420707364402,3.5531278156192636
1325,9.710090607873939,24.625512025517107,1.6604885857037823,2.45446653384241,2.315797010329498,2.302210525000703,3.5044032237511535,3.486227744369067
1326,9.849424986985158,24.514994147343607,1.660182302969554,2.4656087651480556,2.289766294631243,2.276137060676682,3.4546131642931437,3.432832377617941
1327,9.734371470955036,24.051954448516785,1.6520590198371012,2.4558279604201685,2.3086467056938154,2.2954302690719652,3.5008148908901817,3.4783190731432216
1328,9.736354220793055,24.205960847553193,1.7121589780518967,2.5595240418008496,2.3066950126788273,2.2928839834793178,3.487941085515943,3.468400511627568
1329,9.829068029877861,24.812735623582363,1.6939190265950907,2.5256040142217175,2.3277148305938455,2.3115062648950127,3.5064441212381823,3.482501235303301
1330,9.96720375428651,25.119571134614958,1.6808251064799038,2.48943739648821,2.3405942374440993,2.326040601350041,3.572312933149493,3.5523664600680984
1331,9.876518878235572,24.214104433622076,1.6443821446458808,2.429796720611242,2.253506267519703,2.2435719455723175,3.4187441285091866,3.4037844378368978
1332,9.476908978603445,23.91160145371051,1.640695837156544,2.4385456759508255,2.297878683799962,2.2869243442605334,3.4757400494531976,3.45778326754224
1333,9.655212599422224,24.20270195109367,1.6349110313452158,2.424887627300731,2.322340316898607,2.3003941024756513,3.5384228792329666,3.507558782297266
1334,9.92301388933867,24.037164298933288,1.675497878554755,2.480572200586669,2.348493934558057,2.3331746448893353,3.5596301697398602,3.535428320086008
1335,9.779773799445511,24.15206816313007,1.6581236497601466,2.4500527082873353,2.339320057666428,2.3244583522546507,3.550369844634078,3.529743282928975
1336,9.74336981010972,24.424482083220724,1.6592658928389163,2.4429156440408826,2.3094002013600887,2.2924578917421248,3.4874625521747897,3.4638007882036166
1337,9.78223718967641,24.33781293352991,1.6300373691181018,2.4052513297989617,2.3188087356074765,2.300139675720617,3.510634301773736,3.4833835642163704
1338,9.808998283200266,23.657071046754066,1.6466936768573648,2.434808801038218,2.27318014681066,2.2617033492318543,3.4215638809268665,3.402587509646072
1339,9.955826609486035,24.077419474748712,1.6633573710260838,2.4668962562917645,2.2841029391456096,2.259621947715398,3.4447501061547463,3.4098290244713154
1340,9.607267127255058,23.637791086976573,1.6200956367389525,2.3910863959083977,2.272570680936864,2.260011689926854,3.441270194594535,3.424351554098838
1341,9.607281761191775,24.217751357595787,1.643688388954744,2.42487752359736,2.306752569009069,2.2967891855658102,3.490169523204868,3.474135313103878
1342,9.839177687407375,24.22968751178482,1.6787508805914733,2.490076524061521,2.313668426289716,2.3058861075020696,3.499593623740757,3.4848777969759084
1343,9.680629495072848,24.336359518681764,1.6296942967344374,2.4006562886881264,2.2702292361815717,2.245781085949028,3.4136058632699386,3.375588010316238
1344,10.015286843139869,24.37845401865393,1.6546067660066621,2.455772145831497,2.283053286255953,2.269439220220225,3.4383127929799424,3.418586203030095
1345,9.910327050872981,23.79235494822787,1.656263541272804,2.4373740647874382,2.3222429293627824,2.305573520993356,3.526602860013329,3.5021906361731534
1346,9.648054703736914,23.645809143610105,1.6280923167977013,2.421445463079859,2.2809145308103074,2.267991501877496,3.45612149249351,3.437774921578766
1347,9.50498329010024,24.01151219839775,1.640388279176233,2.4484480124140506,2.316111695036109,2.3050881896734197,3.5096583357060034,3.4940084963671887
1348,9.712230561820682,24.459347536151608,1.6365651701418702,2.4211407615131,2.2926195409245764,2.2818587961619863,3.4761038939241975,3.4558103628869077
1349,9.750399928128616,24.21419073392832,1.6313315861281859,2.4138647705708696,2.3213828759928172,2.2896863663498834,3.5086121587878782,3.4690553790265075
1350,10.04371242506135,23.943334398347492,1.6641289647693005,2.4746188026375324,2.301865870877338,2.2756004585523786,3.499237862270007,3.4562567983046795
1351,9.67613289400294,25.03465937724365,1.6832416730833193,2.485058219760528,2.302452113036523,2.2937012511904937,3.467109991065909,3.4532737757570833
1352,9.899362232837722,24.385928561890932,1.67133758037255,2.4760671769931477,2.265084737630335,2.251534422530959,3.4499070753529444,3.4278165873050996
1353,9.722148587211272,24.163846287309763,1.6307024223736204,2.418396241568139,2.277239374545912,2.2594048809943037,3.4486100851506722,3.4276830435436505
1354,9.76121637575378,24.58019700927203,1.6662514357737286,2.479446276806078,2.3453110576669833,2.3272250319625916,3.5535650098818685,3.5231035374957713
1355,9.653743307194265,24.41445792697936,1.6451778727838131,2.4332345862929072,2.29902413506125,2.2764974926985264,3.452822443551472,3.4176768870239336
1356,9.490824549355661,24.70198378422187,1.6286855952379125,2.4172242458754742,2.3598436479152265,2.342724661481637,3.611901333270511,3.583675742412452
1357,9.67862666973456,24.287153755788577,1.6794891655652875,2.5043098170488687,2.3376360394926508,2.3245078879274623,3.552626473170537,3.5322485453467274
1358,9.425834488167256,24.191047423976453,1.6231187751112965,2.3947752254941665,2.3690478416345715,2.3595899275677725,3.6059364324058376,3.5920024469648584
